review,rating,Label
"
Very light. Very comfortable. Excellent for working out.
",5,happy
"
First pair i order is way to small, i ordered the same size i have worn most of my life. No big deal so i return them and order the next size up. They come clearly used full of some pet hair and grime on the bottom and then rip within a week. I return those and order another pair hoping it was just bad luck. Nope, the same shoes come clearly used again and this time the size up from what im used to is then too small. Last time im trying with these. Highly reccomend you find another shoe if youre thinking of getting these.
",1,sad
"
Item arrived in good condition and it seems it's going to last. Thanks
",4,happy
"
My son wears a 6 normally, he’s 11, ordered 6.5 big kid and they run smaller. I should have ordered a 7, but something to just keep in mind for future people that decide to order.
",4,confused
"
Walking and working out. I would’ve paid $100 for this shoe. Really
",4,happy
"
My husband has been having trouble finding a shoe that fits properly to give him comfort for walking the bike path and this one did the trick for him.  His feet are happy.
",5,happy
"
Fit is comfortable!Don’t really use them for working out, but am on my feet all day in the medical industry. After a long day at work, my feet are not in pain or discomfort when I get home.
",5,happy
"
Shoe is great, but came in a bag and not in a nike shoe box.
",4,neutral
"
So I really liked these shoes. Super light and comfortable. I got the white with the light blue check. The material is super soft. I would recommend to get a darker color. My German Shepard put her paw on the front and it was EXCEPTIONALLY hard to get it off. The material really absorbs the littlest bit of dirt. They feel and look good. I know that’s the main point of shoes along with the cost. I’d say just be careful when and where you wear these. Unless you just don’t care about that.
",3,confused
"
Fits as expected
",4,happy
"
Great shoes while they lasted. They absolutely fell apart and were not even a year old.
",2,sad
"
Lightweight & good for workouts
",5,happy
"
shoes look great regarding red on white. worried about quality in long term though. the glue and sewing  / seams look cheap, discoloration on heel. i've attached a couple of photos and highlighted the issues. shoes are wide enough for me in this size so I don't have to buy wide-specific. huge problem - shoes rub against my inside ankles enough to irritate me when i first put them on. once i get running, sensation goes away. shipment arrived in poor quality - rubber bands and dented, torn box. will update review in January 2022 and revisit rating.
",2,confused
"
Right shoe foot pad was miss cut too narrow near the ball of my foot. Sending them back.
",2,sad
"
It looks good but seems the color is a little try to look at not as attractive as it was in the picture.
",4,neutral
"
They are great running shoes but sadly they fit me too short.
",4,sad
"
A++ in everyway. THX
",5,happy
"
First pair of shoes I've ever purchased online and couldn't be more thrilled how well it turned out.  Great shoes, fit perfectly.  Will consider buying next pair online again.  Way too convenient. 👍
",5,happy
"
Quick delivery, great shoes! Brought them for School and my son loves them, very comfortable
",5,happy
"
Thankful we didn't receive shoes that squeaked lol I was worried about that after reading some of the reviews but my husband loves them. No squeaks, comfortable and fit as expected. Thank you for a great product.
",5,happy
"
Great shoe but someone miss glued the left shoe and there is an air bubble in that shoe and it goes click click click every step I take and is very annoying and it started after it was to late to return the shoes.
",3,sad
"
These arrived on time, they look and feel great, and they were priced right!  Really enjoying them and would order again!
",5,happy
"
These were comfortable sneakers however I got them wet once and the a piece of plastic in the inside of the back of foot inseam broke and it cuts into my heel. Only had them for 6 weeks.
",3,sad
"
There are not comfortable enough to work out. The sole is too hard to twist
",3,confused
"
These look similar to h the e epic react 2, which I have and love. They have similar looking soles. But the soles on these shoes is rock hard. It’s almost comical how stiff and plastic feeling it is. The other soles are extremely soft. Sent these back right away.
",3,sad
"
Definitely worth the money and comfort. Genuinely use them everywhere I go,plus great running shoes 👟
",5,happy
"
bought to replace my Nike Zoom shoes.  the bottoms on these are hard enough they make a noise like 70's films did when a person is walking down a sidewalk.  they look good and are fine for wearing the store and such but are not cushiony in the least for running.  going back to nike zoom.
",3,sad
